sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,Indoors,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,Wien_Bezirke,looseresidential,mediumresidential,denseresidential,largeisolatedresidential,office,commercial,businesscore,lowmixeduse,industrial,leisure,health,education,indoorsports,military,sewage,energy,water,construction,greenstreets,non.greenstreets,parking,railway,transport,park,outdoorsports,cemetery,fields,vineyards,nursery,forest,meadow,water,dem_mean,imp2018,treecover2018,protected_area,Wien_water_areas_grid,Wien_buildings_area_ha,Wien_build_volume_i_grid,vineyard
VCFC_096,VCF24A022,05/08/2024,217,48.21183,16.39246,40,0,0,0,0,0,8,0,0,0,0,0,0,1,-0.842898999,0.02353656,246.65686,55.3887,101378.1,1.559333591,13.4508902,23.524502,14.27861,738.0645,7297200,25.49151,99.668571,938912.1,29.292101,19.419346,0.942364285,27557.878,3,0,0,57.55569839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551195145,24.63070679,0,5.304963589,0,2.417247295,0,0,0,0,0,0,0,1.128014803,161.5694885,17.18776131,0.251912266,0,0.880398095,0.422400951,9.929063797,0
VCFC_097,VCF24A149,08/08/2024,220,48.16594,16.32444,2,0,0,0,0,0,3,0,1,0,0,0,0,1,-0.754027947,0.03801102,253.85228,57.93861,101363.1,1.396073148,13.8536652,23.231342,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,29.493579,17.188893,1.035614565,30391.754,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_098,VCF24A051,07/08/2024,219,48.23894,16.31074,0,2,0,0,0,0,45,0,0,0,0,0,0,1,-0.698021929,0.04621631,257.36195,59.09254,101352.6,1.355533379,13.6448844,22.663554,13.04275,884.2587,7216905,23.973738,107.589592,948670.6,28.603634,16.725789,1.27126506,30347.533,18,59.0320282,25.68882942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24630737,0,0,0,0,0,0,0,0,0,0,0,0,0,268.0184326,68.17077637,38.65681458,0,0,0.140526935,18.27380943,0
VCFC_099,VCF24A141,07/08/2024,219,48.2157,16.38965,2,0,0,0,0,0,26,0,1,0,0,0,0,1,-0.639863904,0.02115083,254.54846,55.47046,101340.2,1.147676228,13.4326978,23.522223,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,29.22462,18.529006,0.9198623,30601.77,2,0,0,77.67562103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159424782,20.12354469,0,0,0,0,0,0,0,0,0,0,0,0,160.8922119,15.39638519,0.089027271,0,0,0.539952159,11.49660873,0
VCFC_100,VCF24A129,08/08/2024,220,48.22174,16.37239,75,0,0,0,0,1,49,0,2,0,0,0,0,1,-0.600759783,0.02901927,254.81934,55.87946,101364.1,1.065700322,13.6042159,23.610784,14.37381,755.4401,7364048,25.580437,104.728394,942232.2,29.66459,18.889229,0.91430867,30137.46,2,0,0,66.0941925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47099304,0.398577571,0,0,0,0,0,0,0,0,0,0,0,162.5264587,15.42211533,0.07828927,0,0,0.495250642,13.21825123,0
VCFC_182,VCF24A010,09/09/2024,252,48.15257,16.37012,12,16,8,0,2,0,0,0,0,1,3,0,0,0,1.218282281,0.0905086,192.40438,56.41464,101409.8,-1.185695481,14.3825509,24.415938,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,31.294628,18.0614,1.725560627,33099.532,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_102,VCF24A135,09/08/2024,221,48.25209,16.43863,2,0,0,0,0,0,5,0,0,0,0,0,0,1,-0.244890336,0.009811659,244.43937,56.25269,101389.3,0.779699902,13.8041005,23.774399,13.73784,723.8572,7344312,24.891417,92.131111,949453.8,29.62662,17.457416,0.863626695,30673.512,22,0,0,74.61976624,4.385310173,0,0,0,0,0.690846026,0,0,7.079452991,0,0,0,0,0,0,0,10.77929878,1.01905489,0,0,0,0,0,0,0,0,0,0,0,160.6357269,13.18874168,13.16389275,0,0,0.151534125,2.618031979,0
VCFC_103,VCF24A004,08/08/2024,220,48.22681,16.16493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593498136,0.05867811,253.61091,64.44785,101394,1.535369187,14.1799033,21.873524,12.19812,1046.7411,6747730,22.956123,63.773964,942611.8,28.630821,15.147716,1.422031843,29483.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_217,VCF24A010,30/09/2024,273,48.15257,16.37012,0,4,2,0,0,0,0,0,0,0,0,0,0,0,-0.02305972,0.02816896,148.49101,70.91054,101695.9,-0.008253433,9.9190152,15.551115,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,20.5216,11.100384,1.721807646,21970.996,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_105,VCF24A035,07/08/2024,219,48.15649,16.28339,36,0,0,1,0,1,5,0,0,0,0,0,0,1,-0.455646796,0.04116159,255.86847,59.59802,101346,1.091972455,13.8574999,22.757772,13.02802,799.6995,7245432,23.979021,63.338535,970926.1,28.894541,16.01767,1.370263917,30849.736,23,57.80541992,32.62635803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.688482285,0,0,0,0,0,0,0,0,0,0,0,0,240.9086914,8.605073929,9.431118965,0,0,0.254559696,24.54359245,0
VCFC_106,VCF24A035,11/08/2024,223,48.15649,16.28339,25,0,0,0,0,0,0,0,0,5,2,0,0,0,-0.671107738,0.04115176,251.17058,59.54832,101453.6,1.228040945,14.3211677,23.291147,13.02802,799.6995,7245432,23.979021,63.338535,970926.1,29.528122,16.673957,1.076067414,30900.949,23,57.80541992,32.62635803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.688482285,0,0,0,0,0,0,0,0,0,0,0,0,240.9086914,8.605073929,9.431118965,0,0,0.254559696,24.54359245,0
VCFC_107,VCF24A035,11/08/2024,223,48.15649,16.28339,86,2,0,0,0,2,5,0,0,0,0,0,0,1,-0.671107738,0.04115176,251.17058,59.54832,101453.6,1.228040945,14.3211677,23.291147,13.02802,799.6995,7245432,23.979021,63.338535,970926.1,29.528122,16.673957,1.076067414,30900.949,23,57.80541992,32.62635803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.688482285,0,0,0,0,0,0,0,0,0,0,0,0,240.9086914,8.605073929,9.431118965,0,0,0.254559696,24.54359245,0
VCFC_108,VCF24A001,10/08/2024,222,48.29099,16.33058,42,6,0,0,0,5,23,0,0,0,0,0,0,1,-0.525903434,0.0142124,253.60713,59.82734,101466.8,1.159982615,14.1517119,23.00138,13.11834,870.5637,6911278,24.093491,116.830872,931741.8,29.415372,17.175359,1.148056454,29729.176,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_109,VCF24A040,12/08/2024,224,48.16464,16.29894,24,0,0,0,0,2,1,0,0,0,0,0,0,1,-0.729957186,0.08993644,247.67876,60.03889,101366.9,1.364677547,14.8395856,23.693854,13.26631,793.0052,7229584,24.316597,70.95871,966481.5,29.903444,16.996132,1.84998705,32392.132,12,0,71.46278381,2.300316811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07953835,0,0,0,0,0,0,0,0,0,0,12.15648746,0,224.0617676,12.76770782,12.43671608,0,0,0.175811768,13.60872459,0
VCFC_110,VCF24A106,12/08/2024,224,48.18031,16.3879,84,0,0,0,0,28,4,0,1,0,0,0,0,1,-0.904786946,0.1097214,245.90615,56.58536,101370.4,1.709442402,14.3826569,24.104501,13.92957,736.1318,7301576,25.080563,90.25592,947063.2,29.861392,18.602263,1.366599623,31698.72,8,0,0,0.848876059,0.428535819,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5304203,0,6.485283852,0.448014706,79.88935089,0,0,0,0,0,0,0,0,0,0,201.9924011,52.38768005,0.103363141,0,0,0.004174619,0.235289633,0
VCFC_111,VCF24A151,12/07/2024,193,48.19945,16.34968,8,0,0,0,0,5,330,0,1,0,0,0,0,1,0.328253714,0.04975359,248.16818,61.24144,101238.3,1.642159324,15.7153106,24.151245,14.37542,783.2819,7300588,25.073986,22.280798,921446.4,30.220394,19.923164,1.356385287,26273.089,7,0,0,59.57374573,0,0,0,7.694336891,0,0,0,0,0,0,0,0,0,0,0,0,31.57718658,0,0,0,0,0,0,0,0,0,0,0,0,201.1051788,15.30145264,0,0,0,0.565267742,38.31413651,0
VCFC_112,VCF24A001,12/08/2024,224,48.29099,16.33058,11,5,0,0,0,1,28,0,0,0,0,0,0,1,-0.43347531,0.02291254,248.83627,61.01637,101375.8,0.951525589,14.8667449,23.440534,13.11834,870.5637,6911278,24.093491,116.830872,931741.8,29.577536,17.182044,1.665755474,31219.505,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_114,VCF24A084,13/08/2024,225,48.29387,16.29527,39,0,0,0,0,1,13,0,0,0,0,0,0,1,-0.267286135,0.02532404,241.24685,63.10882,101368.8,1.398021076,15.5142557,23.449167,12.79534,946.0264,6789198,23.718218,111.664383,931951.7,29.881688,16.926125,1.876110711,30319.455,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_115,VCF24A067,26/07/2024,207,48.29614,16.564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.944474374,0.01131598,267.46706,59.86279,101389.8,1.105902257,15.3781111,24.321238,13.39325,666.0167,7501088,24.005188,20.835512,979251.5,29.954049,19.143789,0.993230532,32424.58,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.6053925,11.66881275,1.660026193,0,0,0,0.012345729,0
VCFC_116,VCF24A067,12/08/2024,224,48.29614,16.564,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.533715433,0.04190604,243.75591,61.39914,101366,0.720281326,14.623472,23.329433,13.39325,666.0167,7501088,24.445301,60.50388,976264.9,29.736777,16.80821,1.215004569,32076.88,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.6053925,11.66881275,1.660026193,0,0,0,0.012345729,0
VCFC_117,VCF24A004,13/08/2024,225,48.22681,16.16493,3,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.496241283,0.0872161,234.24407,67.17865,101381.3,1.446255433,15.7302012,22.698843,12.19812,1046.7411,6747730,22.956123,63.773964,942611.8,29.471978,15.863145,2.483028127,30256.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_118,VCF24A014,13/08/2024,225,48.25268,16.33831,0,0,0,0,0,0,3,0,0,0,0,0,0,1,-0.500779445,0.05966514,241.48652,60.63603,101357.6,1.210979536,15.2132965,23.843448,13.25449,864.317,7240516,24.242149,114.404236,937550.9,29.99093,17.853235,1.591865065,30231.375,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_119,VCF24A125,01/08/2024,213,48.22984,16.35489,20,0,0,0,0,0,32,0,0,0,0,0,0,1,-0.907007042,0.005140399,256.29604,53.86892,101358.2,1.295737999,13.8148513,24.319535,13.91065,786.3399,7356790,25.081257,106.765602,935952.5,30.218774,19.189139,0.194908294,30832.819,9,0,0,62.63667679,0,0.095130786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.17198563,0,0,0,0.058045037,0,0,0,0,0,0,0,0,175.1512756,14.23493671,0.001999329,0,0,0.47306022,18.42824364,0
VCFC_120,VCF24A019,13/08/2024,225,48.20722,16.37597,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-0.436759523,0.05318329,237.27985,57.00409,101356.1,1.171980401,15.1774986,24.850409,14.58838,756.961,7310318,25.790897,101.956406,941367.1,30.504319,19.908116,1.396537398,30836.578,1,0,0,59.36722565,0,18.96597672,0,0,0,0,0,0,0.073244885,0,0,0,0,0,0,0,20.59355164,0,0,0,0,0,0,0,0,0,0,0,0,168.8516846,19.12990952,0,0,0,0.603747249,23.21538925,0
VCFC_121,VCF24A148,12/08/2024,224,48.21103,16.37719,99,0,0,0,0,9,7,0,0,0,0,0,0,1,-0.634777201,0.04721006,245.73361,56.31096,101370.6,1.201519171,14.5386804,24.460921,14.4977,753.3109,7317246,25.708418,102.324554,940815.1,30.079253,19.534649,1.378012652,31416.022,1,0,0,53.39083099,0,12.25066948,0,10.16006279,0,0,0,0,0,0,0,0,0,0,0,0.160833046,20.93702888,0,1.777261615,0,0,0,0,0,0,0,0,0,0,168.9536438,18.25412941,0.027826291,0,0,0.697251558,24.76047516,0
VCFC_122,VCF24A071,16/08/2024,228,48.19489,16.28251,14,0,0,0,0,3,12,0,0,0,0,0,0,1,-0.308184754,0.08636917,239.00902,63.56449,101418.9,1.254337096,16.1335625,24.076851,13.24484,849.2347,7208020,24.249722,82.470833,966491.5,30.737919,18.033455,1.923971698,31574.639,14,0,20.91070366,12.48819447,0,0,0,0,0,0,8.302420616,0,15.59573364,0,0,0,0,0,0,0,41.62637711,0,0,0,0,0,0,0,0,0,0,0,0,206.5142975,10.35454178,0.590989649,0,0,0.353589177,24.30128288,0
VCFC_123,VCF24A149,14/08/2024,226,48.16594,16.32444,0,0,0,0,0,0,4,0,0,0,0,0,0,1,-0.843901672,0.08755482,236.71175,60.30247,101356.1,1.612347325,15.703417,24.390907,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,30.659128,18.351146,1.751661265,30426.055,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_124,VCF24A030,18/08/2024,230,48.18828,16.30546,15,0,0,0,0,4,8,0,1,0,0,0,2,1,-0.271288985,0.07574697,230.97681,63.363,101379.8,1.15836471,16.548697,24.556083,13.46038,811.017,7228854,24.511129,84.031609,958622.9,31.219601,18.616802,5.278584996,31040.098,14,0,0,33.15151596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06528473,0,0,0,29.99788284,0,0,0,0,0,0,0,15.90008068,190.1920776,24.12078285,14.46646309,0,0.248877361,0.205010206,10.28607845,0
VCFC_125,VCF24A084,18/08/2024,230,48.29387,16.29527,17,0,0,0,0,6,14,0,0,0,0,0,0,1,-0.104598223,0.03628196,237.74277,65.74808,101398.5,1.305445818,16.5159269,23.823406,12.79534,946.0264,6789198,23.718218,111.664383,931951.7,30.562215,17.869709,7.163866129,30227.521,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_126,VCF24A142,14/08/2024,226,48.25192,16.32059,0,0,0,0,0,1,2271,0,0,0,0,0,0,1,-0.472668346,0.06811373,237.95622,61.72913,101371.9,1.97228494,15.5037801,23.770303,12.8759,898.6568,7187462,23.739788,114.151749,941515.2,29.925062,17.761327,1.727776448,29432.217,19,0,54.42511368,0,0,0,0,0,0,0,20.91003418,0,0,0,0,0,0,0,0,0,22.99680138,0,0,0,0,0,0,0,0,0,0.545245945,0,0,251.7941132,54.33811188,13.46644306,0,0,0.209027171,22.39006805,0
VCFC_127,VCF24A008,19/08/2024,231,48.21031,16.32637,20,0,0,0,0,3,14,0,2,0,0,0,6,1,-0.314529674,0.08267274,237.94517,62.07372,101374.3,1.029235113,16.5208028,24.850437,13.88827,813.2527,7272618,25.002428,97.813507,946174.7,31.132439,19.805508,6.085023911,31590.098,16,0,0,65.76643372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19858101,32.6378212,0,0,0,0.2978715,0,0,0,0,0,0,0,0,207.8235016,15.65218449,0.040709108,0,0,0.519729912,35.10892868,0
VCFC_128,VCF24A009,18/08/2024,230,48.43389,16.47867,25,0,0,0,0,0,11,0,0,0,0,0,0,1,-0.262161425,0.04891283,232.64821,66.05374,101412,0.415945603,16.414212,23.769857,13.09008,730.5518,7261222,24.242275,80.323402,955465.2,30.762307,18.27565,3.984956173,31199.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_129,VCF24A133,19/08/2024,231,48.24505,16.37221,7,0,0,0,0,1,4,0,0,0,0,0,0,1,-0.418063679,0.1927463,245.61272,62.2724,101363.2,0.693215593,16.6670609,25.008489,13.85212,777.1276,7352119,24.964468,109.779312,937713.6,31.494777,19.473772,6.988272437,31274.357,20,2.422828913,0,80.31477356,0.022030488,0,2.029088259,0,0,0,3.091973782,0,0,0,0,0,0.05874797,0,0,0,2.050228357,0.76932174,5.325104713,0,0.57699126,0,0,0,0,0,1.15398252,0,0,163.039917,25.09574318,1.063587308,0,0,0.417910576,9.208825111,0
VCFC_130,VCF24A056,19/08/2024,231,48.20227,16.34719,6,0,0,0,0,0,7,0,0,0,0,0,0,1,-0.191970288,0.08943697,236.31604,59.96773,101377.8,1.089580618,16.4419839,25.343081,14.36407,785.9788,7301873,25.537071,98.975746,943335.4,31.335212,20.627594,6.185638607,31427.521,7,0,0,73.20643616,0,18.58419991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.209361076,0,0,0,0,0,0,0,0,0,0,0,0,202.3771362,20.96626472,0.336421609,0,0,0.659970164,41.71205139,0
VCFC_131_1,VCF24A049,22/07/2024,203,48.22026,16.3846,0,0,0,0,0,0,21,0,0,0,0,0,0,1,-0.837621274,0.05109324,262.38465,58.2705,101402.5,1.184214687,16.6042373,25.920849,14.24639,741.6365,7312748,25.033268,19.136593,922059.7,31.548317,21.220719,0.875446682,30555.979,2,0,0,64.83189392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.113607407,25.00322723,0,0,0,0,0,0,0,0,0,0,0,0,161.7215576,14.8563633,0,0,0,0.464629531,10.68114567,0
VCFC_131_2,VCF24A164,22/07/2024,203,46.71321,11.66476,46,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_131_3,VCF24A165,22/07/2024,203,48.11494,11.58329,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.454920029,0.08847285,251.50152,69.46933,101460.1,1.021975974,16.5621559,22.989457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_132,VCF24A142,20/08/2024,232,48.25192,16.32059,0,0,0,0,0,0,292,0,0,0,0,0,0,1,-0.326306505,0.1376928,230.63177,65.03599,101377.4,1.859310164,16.7945274,24.310421,12.8759,898.6568,7187462,23.739788,114.151749,941515.2,30.563869,18.346389,6.509545693,32847.999,19,0,54.42511368,0,0,0,0,0,0,0,20.91003418,0,0,0,0,0,0,0,0,0,22.99680138,0,0,0,0,0,0,0,0,0,0.545245945,0,0,251.7941132,54.33811188,13.46644306,0,0,0.209027171,22.39006805,0
VCFC_133,VCF24A014,20/08/2024,232,48.25268,16.33831,0,0,0,0,0,5,15,0,0,0,0,0,0,1,-0.372729582,0.1715682,232.25403,64.30671,101371,1.397785592,16.8198135,24.54486,13.25449,864.317,7240516,24.242149,114.404236,937550.9,31.10164,18.862893,6.576309956,32655.396,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_134,VCF24A084,19/08/2024,231,48.29387,16.29527,25,0,0,0,0,11,23,0,0,0,0,0,0,1,-0.085971123,0.02717288,242.6219,65.56209,101389.6,1.250888288,16.6753365,24.033998,12.79534,946.0264,6789198,23.718218,111.664383,931951.7,30.455161,18.030146,6.855409581,31113.581,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_135,VCF24A102,18/08/2024,230,48.16143,16.37724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.795959858,0.1095664,229.02893,61.20297,101374.1,1.43159351,16.2038083,24.691393,13.5702,732.1738,7311206,24.69866,82.758598,953793.8,31.185627,19.052569,5.269805823,30635.569,10,31.5646553,4.837544918,10.47482586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65049839,0,0,0,0,0,0,0,0,0,0,42.54465866,0,238.4179382,54.23615646,0.925405502,42.78628922,0,0.107482038,10.02864933,0
VCFC_136,VCF24A003,21/08/2024,233,48.24752,16.439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.161465398,0.1416362,219.27108,61.00541,101350.8,0.73021066,16.5852051,25.272063,13.7387,721.7471,7329652,24.888153,91.393059,949038.9,31.794317,19.851224,5.255439687,30366.25,22,0,0,50.82025909,1.307880998,0,0,0,2.117503405,0,0,0,0,0,0,0,0,0,0,0,27.75848961,0,0,0,16.02261734,0,0,0,0,0,0,0,0,160.5237579,13.23468494,0.75227946,0,0,0.263239712,4.706376553,0
VCFC_137,VCF24A040,21/08/2024,233,48.16464,16.29894,37,0,0,0,0,21,3,0,2,0,0,0,1,1,-0.537887219,0.08982208,219.06759,64.01352,101379.6,1.426938226,16.7789118,24.569196,13.26631,793.0052,7229584,24.316597,70.95871,966481.5,31.460658,19.007048,3.664816032,31056.246,12,0,71.46278381,2.300316811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07953835,0,0,0,0,0,0,0,0,0,0,12.15648746,0,224.0617676,12.76770782,12.43671608,0,0,0.175811768,13.60872459,0
VCFC_138,VCF24A153,20/08/2024,232,48.20835,16.3725,0,0,0,0,0,0,4,0,0,0,0,0,0,1,-0.33715422,0.1269048,221.30354,60.06889,101368.5,1.298543019,16.7866386,25.653243,14.64258,760.4434,7318491,25.843397,102.586174,942600.6,31.953007,21.013993,5.902899916,32711.356,1,0,0,1.725343704,0,0,0,49.21632385,0,0,8.498191833,0,0,0,0,0,0,0,0,0,39.31303024,0,0,0,0,0,0,0,0,0,0,0,0,171.8496094,18.0126152,0,0,0,0.553659856,23.64884949,0
VCFC_139,VCF24A129,21/08/2024,233,48.22174,16.37239,9,1,0,0,0,4,44,0,1,0,0,0,0,1,-0.442023826,0.1535909,219.15221,61.17193,101379.1,1.159439121,16.6478732,25.212254,14.37381,755.4401,7364048,25.580437,104.728394,942232.2,31.987173,20.975198,6.091804104,29919.39,2,0,0,66.0941925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47099304,0.398577571,0,0,0,0,0,0,0,0,0,0,0,162.5264587,15.42211533,0.07828927,0,0,0.495250642,13.21825123,0
VCFC_140,VCF24A054,21/08/2024,233,48.23861,16.38297,60,0,0,0,0,8,50,0,2,0,0,0,0,1,-0.461717377,0.1723501,222.85338,62.22817,101371.7,1.014726441,16.7274295,25.031552,13.93061,754.6767,7336334,25.118755,107.375252,938249.2,31.922575,20.250206,6.279090305,29750.472,20,0,0,31.7477951,0,0,0,0,0,0,0,0,0.379187047,0,0,0,0,0,0,1.247179866,32.95957947,0,8.151838303,0,23.65260315,0,0,0,0,0,0,0,0,163.0842896,32.26728439,4.192175388,0,0,0.219378784,5.663750172,0
VCFC_141,VCF24A149,21/08/2024,233,48.16594,16.32444,2,0,0,0,0,0,4,0,0,0,0,0,0,1,-0.723239934,0.08738384,218.40198,62.73704,101377.6,1.523613571,16.7215949,24.838931,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,31.592544,19.5263,4.163733332,30655.352,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_142,VCF24A152,22/08/2024,234,48.21495,16.30712,11,0,0,0,0,0,2,0,0,0,0,0,1,1,-0.336763019,0.1329362,222.77377,63.93036,101386.6,0.992906564,16.581417,24.413435,13.36502,851.2786,7256156,24.386185,96.992012,954357.9,30.889118,19.296298,5.389681255,29184.388,16,0,0,57.76938248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75805283,0,0,0,3.518782377,0,0,0,0,0,0,0,0,223.8729401,12.38398361,1.142809629,0,0,0.356318593,28.69175911,0
VCFC_143,VCF24A121,22/08/2024,234,48.19364,16.39629,18,0,0,0,0,1,13,0,0,0,0,0,0,1,-0.461391418,0.06982822,221.75473,59.78869,101382.5,1.217379351,16.3381631,25.19742,14.09851,735.5762,7306656,25.235428,93.443054,943201.3,31.457525,20.51405,5.336593795,28870.269,3,0,0,45.06860352,0,0,0,0,0,0,0.140024945,1.329972506,0,0,0,0,0,0,0,0,18.90773582,0,0,0,32.58204651,0,0,0,0,0,0,0,0,171.9316864,36.1423378,13.27593136,0,0,0.336490035,11.03472137,0
