"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"2011-01-01T00:00+00:00",546,11.6,7696080,48.186356,16.300314
"2012-01-01T00:00+00:00",614.9,11.9,7559640,48.186356,16.300314
"2013-01-01T00:00+00:00",726.5,11.4,6783480,48.186356,16.300314
"2014-01-01T00:00+00:00",786.1,12.5,6642360,48.186356,16.300314
"2015-01-01T00:00+00:00",544.6,12.6,7246800,48.186356,16.300314
"2016-01-01T00:00+00:00",747.6,12,7132320,48.186356,16.300314
"2017-01-01T00:00+00:00",628.7,12,7442640,48.186356,16.300314
"2018-01-01T00:00+00:00",708.7,12.9,7524720,48.186356,16.300314
"2019-01-01T00:00+00:00",651.8,12.9,7397640,48.186356,16.300314
"2020-01-01T00:00+00:00",728,12.3,7017840,48.186356,16.300314
"2021-01-01T00:00+00:00",580.5,11.6,7230960,48.186356,16.300314
"2022-01-01T00:00+00:00",474.2,12.6,7346880,48.186356,16.300314
"2023-01-01T00:00+00:00",777.6,13,6830640,48.186356,16.300314
"2024-01-01T00:00+00:00",812.4,13.6,7221600,48.186356,16.300314
"2025-01-01T00:00+00:00",336.9,13.1,5267520,48.186356,16.300314
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",605.8,10.3,6313680,48.265167,16.385721
"1992-01-01T00:00+00:00",555.6,11.7,6972840,48.265167,16.385721
"1993-01-01T00:00+00:00",594,10.6,6854400,48.265167,16.385721
"1994-01-01T00:00+00:00",570.4,12.2,7071120,48.265167,16.385721
"1995-01-01T00:00+00:00",720.6,11,6388200,48.265167,16.385721
"1996-01-01T00:00+00:00",675.1,9.6,6236280,48.265167,16.385721
"1997-01-01T00:00+00:00",706.8,10.7,7110360,48.265167,16.385721
"1998-01-01T00:00+00:00",634.8,11.4,6782760,48.265167,16.385721
"1999-01-01T00:00+00:00",652.1,11.4,6738840,48.265167,16.385721
"2000-01-01T00:00+00:00",510.3,12.4,7349400,48.265167,16.385721
"2001-01-01T00:00+00:00",512.8,11.3,6558120,48.265167,16.385721
"2002-01-01T00:00+00:00",767.8,12,6920640,48.265167,16.385721
"2003-01-01T00:00+00:00",418.8,11.7,8051760,48.265167,16.385721
"2004-01-01T00:00+00:00",618.4,11.1,6742800,48.265167,16.385721
"2005-01-01T00:00+00:00",579.3,11,7301520,48.265167,16.385721
"2006-01-01T00:00+00:00",642.2,11.5,7589160,48.265167,16.385721
"2007-01-01T00:00+00:00",801.5,12.5,7634520,48.265167,16.385721
"2008-01-01T00:00+00:00",632.7,12.1,7068600,48.265167,16.385721
"2009-01-01T00:00+00:00",819.2,11.8,7043400,48.265167,16.385721
"2010-01-01T00:00+00:00",788,10.6,6489360,48.265167,16.385721
"2011-01-01T00:00+00:00",489.9,11.8,7782120,48.265167,16.385721
"2012-01-01T00:00+00:00",564.4,12.1,7630200,48.265167,16.385721
"2013-01-01T00:00+00:00",678,11.6,6879240,48.265167,16.385721
"2014-01-01T00:00+00:00",720.8,12.7,6834240,48.265167,16.385721
"2015-01-01T00:00+00:00",482.7,12.8,7283880,48.265167,16.385721
"2016-01-01T00:00+00:00",689.9,12.2,7232040,48.265167,16.385721
"2017-01-01T00:00+00:00",557.1,12.3,7510680,48.265167,16.385721
"2018-01-01T00:00+00:00",660.3,13.1,7625160,48.265167,16.385721
"2019-01-01T00:00+00:00",625.9,13.1,7498800,48.265167,16.385721
"2020-01-01T00:00+00:00",669.9,12.5,7084080,48.265167,16.385721
"2021-01-01T00:00+00:00",546.2,11.8,7297200,48.265167,16.385721
"2022-01-01T00:00+00:00",440.5,12.9,7425000,48.265167,16.385721
"2023-01-01T00:00+00:00",757.8,13.2,6944040,48.265167,16.385721
"2024-01-01T00:00+00:00",777.6,13.8,7359840,48.265167,16.385721
"2025-01-01T00:00+00:00",296.7,13.3,5383080,48.265167,16.385721
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",748.9,9.8,6289560,48.195686,16.287384
"1992-01-01T00:00+00:00",622.4,11.2,6930720,48.195686,16.287384
"1993-01-01T00:00+00:00",669.5,10.2,6784920,48.195686,16.287384
"1994-01-01T00:00+00:00",663.1,11.7,6967440,48.195686,16.287384
"1995-01-01T00:00+00:00",790.5,10.5,6319800,48.195686,16.287384
"1996-01-01T00:00+00:00",738,9.1,6136560,48.195686,16.287384
"1997-01-01T00:00+00:00",860.5,10.2,7028280,48.195686,16.287384
"1998-01-01T00:00+00:00",695.5,10.9,6698520,48.195686,16.287384
"1999-01-01T00:00+00:00",751.5,10.9,6629400,48.195686,16.287384
"2000-01-01T00:00+00:00",543.3,11.9,7198560,48.195686,16.287384
"2001-01-01T00:00+00:00",577.4,10.8,6523560,48.195686,16.287384
"2002-01-01T00:00+00:00",870.4,11.5,6784560,48.195686,16.287384
"2003-01-01T00:00+00:00",452.9,11.1,8061480,48.195686,16.287384
"2004-01-01T00:00+00:00",753,10.6,6667920,48.195686,16.287384
"2005-01-01T00:00+00:00",732.2,10.4,7243200,48.195686,16.287384
"2006-01-01T00:00+00:00",718.5,11,7552080,48.195686,16.287384
"2007-01-01T00:00+00:00",915.1,12,7537680,48.195686,16.287384
"2008-01-01T00:00+00:00",740.5,11.6,6961680,48.195686,16.287384
"2009-01-01T00:00+00:00",951.3,11.2,6981120,48.195686,16.287384
"2010-01-01T00:00+00:00",835.7,10.1,6401520,48.195686,16.287384
"2011-01-01T00:00+00:00",568.3,11.2,7718040,48.195686,16.287384
"2012-01-01T00:00+00:00",640.5,11.5,7561440,48.195686,16.287384
"2013-01-01T00:00+00:00",756.6,11.1,6811560,48.195686,16.287384
"2014-01-01T00:00+00:00",816.1,12.2,6650280,48.195686,16.287384
"2015-01-01T00:00+00:00",568.1,12.2,7280280,48.195686,16.287384
"2016-01-01T00:00+00:00",778,11.6,7130160,48.195686,16.287384
"2017-01-01T00:00+00:00",655.8,11.7,7469640,48.195686,16.287384
"2018-01-01T00:00+00:00",737.3,12.6,7547400,48.195686,16.287384
"2019-01-01T00:00+00:00",679,12.5,7409520,48.195686,16.287384
"2020-01-01T00:00+00:00",756,11.9,7021800,48.195686,16.287384
"2021-01-01T00:00+00:00",604.7,11.3,7220880,48.195686,16.287384
"2022-01-01T00:00+00:00",492.5,12.3,7370640,48.195686,16.287384
"2023-01-01T00:00+00:00",807.7,12.7,6827760,48.195686,16.287384
"2024-01-01T00:00+00:00",841.7,13.3,7230600,48.195686,16.287384
"2025-01-01T00:00+00:00",349.9,12.7,5252040,48.195686,16.287384
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",584.7,10.1,6343560,48.30041,16.414783
"1992-01-01T00:00+00:00",540.3,11.4,6920640,48.30041,16.414783
"1993-01-01T00:00+00:00",579.8,10.4,6877080,48.30041,16.414783
"1994-01-01T00:00+00:00",552.8,12,7086600,48.30041,16.414783
"1995-01-01T00:00+00:00",707.5,10.7,6410520,48.30041,16.414783
"1996-01-01T00:00+00:00",668.3,9.4,6380280,48.30041,16.414783
"1997-01-01T00:00+00:00",688.3,10.4,7126920,48.30041,16.414783
"1998-01-01T00:00+00:00",625,11.2,6837840,48.30041,16.414783
"1999-01-01T00:00+00:00",634.6,11.2,6735600,48.30041,16.414783
"2000-01-01T00:00+00:00",504.9,12.2,7419240,48.30041,16.414783
"2001-01-01T00:00+00:00",512.3,11,6585120,48.30041,16.414783
"2002-01-01T00:00+00:00",757.8,11.8,7019280,48.30041,16.414783
"2003-01-01T00:00+00:00",413,11.4,8172360,48.30041,16.414783
"2004-01-01T00:00+00:00",601.2,10.9,6809760,48.30041,16.414783
"2005-01-01T00:00+00:00",567.1,10.7,7417440,48.30041,16.414783
"2006-01-01T00:00+00:00",627.2,11.3,7603560,48.30041,16.414783
"2007-01-01T00:00+00:00",785.8,12.2,7742520,48.30041,16.414783
"2008-01-01T00:00+00:00",619.4,11.9,7180200,48.30041,16.414783
"2009-01-01T00:00+00:00",785.5,11.6,7138800,48.30041,16.414783
"2010-01-01T00:00+00:00",776.7,10.4,6579000,48.30041,16.414783
"2011-01-01T00:00+00:00",482.3,11.5,7882920,48.30041,16.414783
"2012-01-01T00:00+00:00",548.3,11.8,7739640,48.30041,16.414783
"2013-01-01T00:00+00:00",661.6,11.3,6896520,48.30041,16.414783
"2014-01-01T00:00+00:00",717.4,12.4,6856920,48.30041,16.414783
"2015-01-01T00:00+00:00",474.5,12.5,7414560,48.30041,16.414783
"2016-01-01T00:00+00:00",675,11.9,7404840,48.30041,16.414783
"2017-01-01T00:00+00:00",549.2,12,7652160,48.30041,16.414783
"2018-01-01T00:00+00:00",643.3,12.9,7770240,48.30041,16.414783
"2019-01-01T00:00+00:00",613.5,12.8,7633800,48.30041,16.414783
"2020-01-01T00:00+00:00",664.6,12.2,7196400,48.30041,16.414783
"2021-01-01T00:00+00:00",537.6,11.5,7417800,48.30041,16.414783
"2022-01-01T00:00+00:00",436.2,12.6,7488360,48.30041,16.414783
"2023-01-01T00:00+00:00",741.1,13,7017840,48.30041,16.414783
"2024-01-01T00:00+00:00",768.2,13.6,7433280,48.30041,16.414783
"2025-01-01T00:00+00:00",294.6,13,5508000,48.30041,16.414783
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",624.4,10.4,6266520,48.24754,16.371206
"1992-01-01T00:00+00:00",569.7,11.8,6971040,48.24754,16.371206
"1993-01-01T00:00+00:00",605.1,10.7,6824160,48.24754,16.371206
"1994-01-01T00:00+00:00",582.6,12.3,7056360,48.24754,16.371206
"1995-01-01T00:00+00:00",733.9,11,6424560,48.24754,16.371206
"1996-01-01T00:00+00:00",684.9,9.7,6195960,48.24754,16.371206
"1997-01-01T00:00+00:00",722.4,10.7,7099920,48.24754,16.371206
"1998-01-01T00:00+00:00",642.9,11.5,6806880,48.24754,16.371206
"1999-01-01T00:00+00:00",669.1,11.5,6723000,48.24754,16.371206
"2000-01-01T00:00+00:00",518.3,12.4,7331760,48.24754,16.371206
"2001-01-01T00:00+00:00",519,11.3,6591240,48.24754,16.371206
"2002-01-01T00:00+00:00",779.7,12.1,6887880,48.24754,16.371206
"2003-01-01T00:00+00:00",425.9,11.7,7989480,48.24754,16.371206
"2004-01-01T00:00+00:00",633.4,11.2,6701760,48.24754,16.371206
"2005-01-01T00:00+00:00",592.4,11,7273800,48.24754,16.371206
"2006-01-01T00:00+00:00",652.4,11.5,7616880,48.24754,16.371206
"2007-01-01T00:00+00:00",817.7,12.5,7577640,48.24754,16.371206
"2008-01-01T00:00+00:00",646.8,12.2,7028640,48.24754,16.371206
"2009-01-01T00:00+00:00",837.4,11.9,6986160,48.24754,16.371206
"2010-01-01T00:00+00:00",798.3,10.7,6453720,48.24754,16.371206
"2011-01-01T00:00+00:00",497.4,11.8,7746840,48.24754,16.371206
"2012-01-01T00:00+00:00",575.8,12.2,7598880,48.24754,16.371206
"2013-01-01T00:00+00:00",690.5,11.6,6818760,48.24754,16.371206
"2014-01-01T00:00+00:00",732.4,12.8,6787440,48.24754,16.371206
"2015-01-01T00:00+00:00",492.3,12.8,7264440,48.24754,16.371206
"2016-01-01T00:00+00:00",701.9,12.2,7164000,48.24754,16.371206
"2017-01-01T00:00+00:00",567.3,12.3,7454160,48.24754,16.371206
"2018-01-01T00:00+00:00",673,13.2,7539480,48.24754,16.371206
"2019-01-01T00:00+00:00",634,13.1,7438320,48.24754,16.371206
"2020-01-01T00:00+00:00",676.6,12.6,7031880,48.24754,16.371206
"2021-01-01T00:00+00:00",554.9,11.9,7256880,48.24754,16.371206
"2022-01-01T00:00+00:00",446.8,12.9,7387920,48.24754,16.371206
"2023-01-01T00:00+00:00",772.6,13.3,6895440,48.24754,16.371206
"2024-01-01T00:00+00:00",785,13.9,7330680,48.24754,16.371206
"2025-01-01T00:00+00:00",303.4,13.4,5321880,48.24754,16.371206
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",680.6,10.1,6187320,48.24824,16.34429
"1992-01-01T00:00+00:00",614.6,11.4,6874200,48.24824,16.34429
"1993-01-01T00:00+00:00",654.6,10.4,6744240,48.24824,16.34429
"1994-01-01T00:00+00:00",635.6,12,6961320,48.24824,16.34429
"1995-01-01T00:00+00:00",787.1,10.7,6325200,48.24824,16.34429
"1996-01-01T00:00+00:00",731.8,9.4,6137640,48.24824,16.34429
"1997-01-01T00:00+00:00",798,10.5,6990120,48.24824,16.34429
"1998-01-01T00:00+00:00",690.9,11.2,6714720,48.24824,16.34429
"1999-01-01T00:00+00:00",726.9,11.2,6640200,48.24824,16.34429
"2000-01-01T00:00+00:00",544.8,12.1,7216920,48.24824,16.34429
"2001-01-01T00:00+00:00",558.1,11,6498360,48.24824,16.34429
"2002-01-01T00:00+00:00",838.9,11.8,6793200,48.24824,16.34429
"2003-01-01T00:00+00:00",453.2,11.4,7898040,48.24824,16.34429
"2004-01-01T00:00+00:00",699.4,10.9,6597360,48.24824,16.34429
"2005-01-01T00:00+00:00",652.6,10.7,7184880,48.24824,16.34429
"2006-01-01T00:00+00:00",703.8,11.2,7547040,48.24824,16.34429
"2007-01-01T00:00+00:00",885.1,12.2,7499520,48.24824,16.34429
"2008-01-01T00:00+00:00",699.3,11.9,6952320,48.24824,16.34429
"2009-01-01T00:00+00:00",923.8,11.5,6917760,48.24824,16.34429
"2010-01-01T00:00+00:00",844.3,10.3,6386760,48.24824,16.34429
"2011-01-01T00:00+00:00",537.6,11.5,7665120,48.24824,16.34429
"2012-01-01T00:00+00:00",623.4,11.8,7495920,48.24824,16.34429
"2013-01-01T00:00+00:00",748.5,11.3,6756480,48.24824,16.34429
"2014-01-01T00:00+00:00",779.2,12.4,6671160,48.24824,16.34429
"2015-01-01T00:00+00:00",535.6,12.5,7202520,48.24824,16.34429
"2016-01-01T00:00+00:00",755.6,11.9,7069320,48.24824,16.34429
"2017-01-01T00:00+00:00",616.4,12,7381080,48.24824,16.34429
"2018-01-01T00:00+00:00",727.6,12.9,7452720,48.24824,16.34429
"2019-01-01T00:00+00:00",682.6,12.8,7327440,48.24824,16.34429
"2020-01-01T00:00+00:00",725.2,12.3,6949800,48.24824,16.34429
"2021-01-01T00:00+00:00",596.2,11.6,7176240,48.24824,16.34429
"2022-01-01T00:00+00:00",480.9,12.7,7282080,48.24824,16.34429
"2023-01-01T00:00+00:00",817.7,13,6806520,48.24824,16.34429
"2024-01-01T00:00+00:00",840.4,13.5,7224480,48.24824,16.34429
"2025-01-01T00:00+00:00",324.2,13.1,5243040,48.24824,16.34429
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",655,10.9,6244920,48.212284,16.342203
"1992-01-01T00:00+00:00",573.9,12.3,6931440,48.212284,16.342203
"1993-01-01T00:00+00:00",615.5,11.3,6740640,48.212284,16.342203
"1994-01-01T00:00+00:00",597,12.8,6976800,48.212284,16.342203
"1995-01-01T00:00+00:00",735.7,11.5,6335640,48.212284,16.342203
"1996-01-01T00:00+00:00",687.9,10.1,6154560,48.212284,16.342203
"1997-01-01T00:00+00:00",761.3,11.3,6982560,48.212284,16.342203
"1998-01-01T00:00+00:00",651.4,11.9,6722280,48.212284,16.342203
"1999-01-01T00:00+00:00",684.2,12,6646320,48.212284,16.342203
"2000-01-01T00:00+00:00",510.7,12.9,7254360,48.212284,16.342203
"2001-01-01T00:00+00:00",529.4,11.8,6559560,48.212284,16.342203
"2002-01-01T00:00+00:00",793.5,12.6,6797520,48.212284,16.342203
"2003-01-01T00:00+00:00",424.7,12.2,7994520,48.212284,16.342203
"2004-01-01T00:00+00:00",660.5,11.6,6629400,48.212284,16.342203
"2005-01-01T00:00+00:00",628.2,11.5,7250400,48.212284,16.342203
"2006-01-01T00:00+00:00",660.4,12,7544880,48.212284,16.342203
"2007-01-01T00:00+00:00",836.1,13,7518960,48.212284,16.342203
"2008-01-01T00:00+00:00",668.9,12.7,6959880,48.212284,16.342203
"2009-01-01T00:00+00:00",867.8,12.3,6935400,48.212284,16.342203
"2010-01-01T00:00+00:00",794.4,11.1,6404400,48.212284,16.342203
"2011-01-01T00:00+00:00",513.9,12.4,7697520,48.212284,16.342203
"2012-01-01T00:00+00:00",589.1,12.6,7555680,48.212284,16.342203
"2013-01-01T00:00+00:00",700.5,12,6770160,48.212284,16.342203
"2014-01-01T00:00+00:00",746.3,13.2,6669720,48.212284,16.342203
"2015-01-01T00:00+00:00",505.7,13.3,7289640,48.212284,16.342203
"2016-01-01T00:00+00:00",712.5,12.7,7140240,48.212284,16.342203
"2017-01-01T00:00+00:00",585.9,12.7,7438320,48.212284,16.342203
"2018-01-01T00:00+00:00",683.7,13.6,7485840,48.212284,16.342203
"2019-01-01T00:00+00:00",634.4,13.6,7398000,48.212284,16.342203
"2020-01-01T00:00+00:00",692.2,13,6971400,48.212284,16.342203
"2021-01-01T00:00+00:00",561.6,12.3,7228080,48.212284,16.342203
"2022-01-01T00:00+00:00",452.6,13.4,7332480,48.212284,16.342203
"2023-01-01T00:00+00:00",760.2,13.8,6842160,48.212284,16.342203
"2024-01-01T00:00+00:00",792.6,14.3,7300080,48.212284,16.342203
"2025-01-01T00:00+00:00",313.7,13.9,5256000,48.212284,16.342203
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",596.9,10.3,6244560,48.183914,16.39441
"1992-01-01T00:00+00:00",528.3,11.6,6993720,48.183914,16.39441
"1993-01-01T00:00+00:00",560.5,10.6,6751800,48.183914,16.39441
"1994-01-01T00:00+00:00",536.7,12.2,7011000,48.183914,16.39441
"1995-01-01T00:00+00:00",682.9,10.9,6336720,48.183914,16.39441
"1996-01-01T00:00+00:00",645.2,9.6,6167880,48.183914,16.39441
"1997-01-01T00:00+00:00",670.1,10.6,7046280,48.183914,16.39441
"1998-01-01T00:00+00:00",587.8,11.4,6719400,48.183914,16.39441
"1999-01-01T00:00+00:00",629.6,11.4,6650640,48.183914,16.39441
"2000-01-01T00:00+00:00",492.7,12.3,7292520,48.183914,16.39441
"2001-01-01T00:00+00:00",490.8,11.2,6569280,48.183914,16.39441
"2002-01-01T00:00+00:00",737.8,12,6831720,48.183914,16.39441
"2003-01-01T00:00+00:00",404.3,11.6,8059320,48.183914,16.39441
"2004-01-01T00:00+00:00",591.3,11.1,6679080,48.183914,16.39441
"2005-01-01T00:00+00:00",569.4,10.9,7271640,48.183914,16.39441
"2006-01-01T00:00+00:00",603.1,11.5,7568280,48.183914,16.39441
"2007-01-01T00:00+00:00",777,12.4,7515720,48.183914,16.39441
"2008-01-01T00:00+00:00",619.1,12.1,6988320,48.183914,16.39441
"2009-01-01T00:00+00:00",761.6,11.8,6993360,48.183914,16.39441
"2010-01-01T00:00+00:00",743.9,10.5,6430680,48.183914,16.39441
"2011-01-01T00:00+00:00",466.7,11.7,7735320,48.183914,16.39441
"2012-01-01T00:00+00:00",537.4,12,7548840,48.183914,16.39441
"2013-01-01T00:00+00:00",638.6,11.5,6760440,48.183914,16.39441
"2014-01-01T00:00+00:00",706.6,12.7,6683400,48.183914,16.39441
"2015-01-01T00:00+00:00",467.9,12.7,7287480,48.183914,16.39441
"2016-01-01T00:00+00:00",661.7,12.1,7155000,48.183914,16.39441
"2017-01-01T00:00+00:00",542.4,12.2,7463160,48.183914,16.39441
"2018-01-01T00:00+00:00",632.8,13,7520400,48.183914,16.39441
"2019-01-01T00:00+00:00",577.6,13,7407000,48.183914,16.39441
"2020-01-01T00:00+00:00",645.9,12.4,7073640,48.183914,16.39441
"2021-01-01T00:00+00:00",523.6,11.7,7272000,48.183914,16.39441
"2022-01-01T00:00+00:00",420.3,12.8,7367040,48.183914,16.39441
"2023-01-01T00:00+00:00",720.3,13.2,6859440,48.183914,16.39441
"2024-01-01T00:00+00:00",734.2,13.7,7310520,48.183914,16.39441
"2025-01-01T00:00+00:00",292.9,13.3,5302080,48.183914,16.39441
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",565,10.2,6249240,48.254753,16.439032
"1992-01-01T00:00+00:00",505.6,11.6,6968880,48.254753,16.439032
"1993-01-01T00:00+00:00",549,10.6,6778440,48.254753,16.439032
"1994-01-01T00:00+00:00",516.4,12.2,7031160,48.254753,16.439032
"1995-01-01T00:00+00:00",675.3,10.9,6369120,48.254753,16.439032
"1996-01-01T00:00+00:00",637.2,9.6,6213240,48.254753,16.439032
"1997-01-01T00:00+00:00",647.1,10.6,7100640,48.254753,16.439032
"1998-01-01T00:00+00:00",575.5,11.4,6690960,48.254753,16.439032
"1999-01-01T00:00+00:00",616.3,11.3,6646680,48.254753,16.439032
"2000-01-01T00:00+00:00",490.5,12.3,7283520,48.254753,16.439032
"2001-01-01T00:00+00:00",481.5,11.2,6505200,48.254753,16.439032
"2002-01-01T00:00+00:00",734.4,12,6903720,48.254753,16.439032
"2003-01-01T00:00+00:00",402.5,11.6,8055360,48.254753,16.439032
"2004-01-01T00:00+00:00",572.6,11,6701760,48.254753,16.439032
"2005-01-01T00:00+00:00",547.5,10.9,7258320,48.254753,16.439032
"2006-01-01T00:00+00:00",587.5,11.4,7504920,48.254753,16.439032
"2007-01-01T00:00+00:00",768.7,12.4,7576920,48.254753,16.439032
"2008-01-01T00:00+00:00",605,12.1,7010640,48.254753,16.439032
"2009-01-01T00:00+00:00",718.6,11.8,7013880,48.254753,16.439032
"2010-01-01T00:00+00:00",737,10.5,6454440,48.254753,16.439032
"2011-01-01T00:00+00:00",450.6,11.7,7741800,48.254753,16.439032
"2012-01-01T00:00+00:00",521.6,12,7599600,48.254753,16.439032
"2013-01-01T00:00+00:00",619.2,11.5,6794280,48.254753,16.439032
"2014-01-01T00:00+00:00",715.5,12.6,6814440,48.254753,16.439032
"2015-01-01T00:00+00:00",456.8,12.6,7249680,48.254753,16.439032
"2016-01-01T00:00+00:00",652.5,12.1,7184880,48.254753,16.439032
"2017-01-01T00:00+00:00",531.7,12.2,7488720,48.254753,16.439032
"2018-01-01T00:00+00:00",623.3,13,7581960,48.254753,16.439032
"2019-01-01T00:00+00:00",563.8,13,7457400,48.254753,16.439032
"2020-01-01T00:00+00:00",642.3,12.4,7110360,48.254753,16.439032
"2021-01-01T00:00+00:00",522.7,11.7,7273440,48.254753,16.439032
"2022-01-01T00:00+00:00",412.6,12.8,7416360,48.254753,16.439032
"2023-01-01T00:00+00:00",712.4,13.1,6901920,48.254753,16.439032
"2024-01-01T00:00+00:00",724.9,13.7,7337880,48.254753,16.439032
"2025-01-01T00:00+00:00",282.9,13.2,5390280,48.254753,16.439032
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",871.7,8.9,5991120,48.22567,16.167843
"1992-01-01T00:00+00:00",724.2,10.3,6856560,48.22567,16.167843
"1993-01-01T00:00+00:00",750,9.3,6515640,48.22567,16.167843
"1994-01-01T00:00+00:00",757.7,10.8,6773040,48.22567,16.167843
"1995-01-01T00:00+00:00",910.5,9.6,5976720,48.22567,16.167843
"1996-01-01T00:00+00:00",868.6,8.2,5793480,48.22567,16.167843
"1997-01-01T00:00+00:00",986.3,9.3,6824880,48.22567,16.167843
"1998-01-01T00:00+00:00",776,10,6331680,48.22567,16.167843
"1999-01-01T00:00+00:00",872.4,10,6462360,48.22567,16.167843
"2000-01-01T00:00+00:00",622.1,10.9,6959160,48.22567,16.167843
"2001-01-01T00:00+00:00",714.7,9.9,6192000,48.22567,16.167843
"2002-01-01T00:00+00:00",1022.9,10.6,6688800,48.22567,16.167843
"2003-01-01T00:00+00:00",523.4,10.2,7855200,48.22567,16.167843
"2004-01-01T00:00+00:00",882.2,9.7,6489360,48.22567,16.167843
"2005-01-01T00:00+00:00",909.8,9.4,6892920,48.22567,16.167843
"2006-01-01T00:00+00:00",837,10,7272720,48.22567,16.167843
"2007-01-01T00:00+00:00",1057.9,11,7190280,48.22567,16.167843
"2008-01-01T00:00+00:00",874,10.6,6747120,48.22567,16.167843
"2009-01-01T00:00+00:00",1133.2,10.3,6778800,48.22567,16.167843
"2010-01-01T00:00+00:00",982,9.1,6178680,48.22567,16.167843
"2011-01-01T00:00+00:00",681.1,10.4,7467120,48.22567,16.167843
"2012-01-01T00:00+00:00",745.3,10.5,7268400,48.22567,16.167843
"2013-01-01T00:00+00:00",899.1,10.1,6581880,48.22567,16.167843
"2014-01-01T00:00+00:00",943.6,11.3,6464880,48.22567,16.167843
"2015-01-01T00:00+00:00",672.2,11.4,6893280,48.22567,16.167843
"2016-01-01T00:00+00:00",916.7,10.7,6775200,48.22567,16.167843
"2017-01-01T00:00+00:00",787.7,10.7,7156800,48.22567,16.167843
"2018-01-01T00:00+00:00",862.9,11.7,7344000,48.22567,16.167843
"2019-01-01T00:00+00:00",806.5,11.5,7294320,48.22567,16.167843
"2020-01-01T00:00+00:00",925,11,6880680,48.22567,16.167843
"2021-01-01T00:00+00:00",718.7,10.3,6861960,48.22567,16.167843
"2022-01-01T00:00+00:00",613.9,11.4,7067880,48.22567,16.167843
"2023-01-01T00:00+00:00",920.3,11.8,6608160,48.22567,16.167843
"2024-01-01T00:00+00:00",1048.9,12.3,6963840,48.22567,16.167843
"2025-01-01T00:00+00:00",440,11.7,5240520,48.22567,16.167843
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",593.4,10.6,6252840,48.22921,16.383606
"1992-01-01T00:00+00:00",535.2,12,6981120,48.22921,16.383606
"1993-01-01T00:00+00:00",570.6,11,6767280,48.22921,16.383606
"1994-01-01T00:00+00:00",548.9,12.5,7060680,48.22921,16.383606
"1995-01-01T00:00+00:00",691.3,11.3,6391080,48.22921,16.383606
"1996-01-01T00:00+00:00",646.4,9.9,6180480,48.22921,16.383606
"1997-01-01T00:00+00:00",680.4,11,7080840,48.22921,16.383606
"1998-01-01T00:00+00:00",605.1,11.7,6756840,48.22921,16.383606
"1999-01-01T00:00+00:00",633,11.7,6688080,48.22921,16.383606
"2000-01-01T00:00+00:00",487.5,12.7,7315200,48.22921,16.383606
"2001-01-01T00:00+00:00",488,11.6,6550560,48.22921,16.383606
"2002-01-01T00:00+00:00",738,12.4,6867720,48.22921,16.383606
"2003-01-01T00:00+00:00",402.7,12,7982280,48.22921,16.383606
"2004-01-01T00:00+00:00",596.3,11.4,6694200,48.22921,16.383606
"2005-01-01T00:00+00:00",561.2,11.3,7259400,48.22921,16.383606
"2006-01-01T00:00+00:00",615,11.8,7561080,48.22921,16.383606
"2007-01-01T00:00+00:00",773.1,12.8,7544160,48.22921,16.383606
"2008-01-01T00:00+00:00",614.1,12.5,7017480,48.22921,16.383606
"2009-01-01T00:00+00:00",788.2,12.2,6990480,48.22921,16.383606
"2010-01-01T00:00+00:00",754.6,10.9,6442560,48.22921,16.383606
"2011-01-01T00:00+00:00",471.1,12.1,7725600,48.22921,16.383606
"2012-01-01T00:00+00:00",543.5,12.4,7594560,48.22921,16.383606
"2013-01-01T00:00+00:00",651.6,11.9,6792120,48.22921,16.383606
"2014-01-01T00:00+00:00",696.1,13,6766920,48.22921,16.383606
"2015-01-01T00:00+00:00",464.3,13.1,7251120,48.22921,16.383606
"2016-01-01T00:00+00:00",662.3,12.5,7165080,48.22921,16.383606
"2017-01-01T00:00+00:00",535.6,12.6,7461360,48.22921,16.383606
"2018-01-01T00:00+00:00",636.1,13.4,7520400,48.22921,16.383606
"2019-01-01T00:00+00:00",594.4,13.4,7430040,48.22921,16.383606
"2020-01-01T00:00+00:00",641.6,12.8,7053480,48.22921,16.383606
"2021-01-01T00:00+00:00",524.4,12.1,7270200,48.22921,16.383606
